call_id,primary_call_reason,Primary_call_reason2
1998069702,Mileage Plus,Mileage Plus
4215824873,Baggage,Baggage
4586285346,Baggage,Baggage
6768301424,IRROPS,IRROPS
3159842479,Post Flight,Post Flight
427243386,Post Flight,Post Flight
6172933629,Voluntary Change,Voluntary Change
8113770880,Post Flight,Post Flight
2690289484,Post Flight,Post Flight
585792439,Seating,Seating
6211350717,Baggage,Baggage
3286862020,IRROPS,IRROPS
3844665306,IRROPS,IRROPS
3544599382,Voluntary Change,Voluntary Change
2273056562,IRROPS,IRROPS
837972313,Upgrade,Upgrade
1310882335,Other Topics,Other Topics
7062573827,Check In,Check In
7852813526,Products & Services,Products & Services
242690026,Post Flight,Post Flight
9703952300,Voluntary Change,Voluntary Change
9608057850,Post Flight,Post Flight
3327318996,IRROPS,IRROPS
9700033305,Baggage,Baggage
8890988758,Mileage Plus,Mileage Plus
3687053400,Booking,Booking
1543777823,Schedule Change,Schedule Change
8432744673,Voluntary Change,Voluntary Change
7245436279,Mileage Plus,Mileage Plus
7278142489,IRROPS,IRROPS
1615214927,ETC,ETC
4398496438,Seating,Seating
4878874759,Booking,Booking
3194126282,Mileage Plus,Mileage Plus
4984109370,Seating,Seating
6652759426,Seating,Seating
5531901682,IRROPS,IRROPS
7581366113,Check In,Check In
7295917411,Mileage Plus,Mileage Plus
9505824523,Products & Services,Products & Services
4100996861,Products & Services,Products & Services
4081408652,IRROPS,IRROPS
8222135548,Products & Services,Products & Services
4045876999,IRROPS,IRROPS
1314870211,Post Flight,Post Flight
9602024424,Voluntary Cancel,Voluntary Cancel
7958620137,Checkout,Checkout
8104530730,Communications,Communications
3676204060,Voluntary Cancel,Voluntary Cancel
2348994835,Voluntary Change,Voluntary Change
4122906556,IRROPS,IRROPS
5714056929,Check In,Check In
5578554671,Voluntary Cancel,Voluntary Cancel
88310017,Products & Services,Products & Services
2663040270,IRROPS,IRROPS
2137270668,Post Flight,Post Flight
6996569725,Voluntary Change,Voluntary Change
7542976285,IRROPS,IRROPS
6686672765,Mileage Plus,Mileage Plus
5499870675,Voluntary Change,Voluntary Change
1811258744,Upgrade,Upgrade
6963483189,ETC,ETC
1807138976,IRROPS,IRROPS
7262249414,Voluntary Change,Voluntary Change
1793367531,Voluntary Change,Voluntary Change
8345777249,Seating,Seating
3523669613,Seating,Seating
7466921074,IRROPS,IRROPS
6999441533,IRROPS  ,IRROPS
215114762,IRROPS,IRROPS
3101943194,Voluntary Change,Voluntary Change
4446056699,Communications,Communications
1210188504,Disability  ,Disability
1032466903,Mileage Plus,Mileage Plus
1043792481,Mileage Plus,Mileage Plus
9917383974,Voluntary Change,Voluntary Change
5091857563,IRROPS,IRROPS
3711379082,Upgrade,Upgrade
1167513844,IRROPS,IRROPS
8752616102,IRROPS,IRROPS
247981528,Post Flight,Post Flight
9140623360,Check In,Check In
581861713,IRROPS,IRROPS
6246111130,Products & Services,Products & Services
6953823304,Voluntary Change,Voluntary Change
5998021737,IRROPS,IRROPS
9229177589,Voluntary Change,Voluntary Change
1901545224,Post Flight,Post Flight
2030200123,Seating,Seating
9643953355,Post Flight,Post Flight
2090686941,Voluntary Change,Voluntary Change
9627853776,Seating,Seating
8954499298,Seating,Seating
562373745,Voluntary Change,Voluntary Change
6909323588,IRROPS,IRROPS
309670027,Seating,Seating
1036320196,Post Flight,Post Flight
6930898644,Products & Services,Products & Services
5138436837,Upgrade,Upgrade
9822883039,Upgrade,Upgrade
5973766938,Voluntary Cancel,Voluntary Cancel
5830805645,Seating,Seating
5700036688,Other Topics,Other Topics
8377508347,Mileage Plus,Mileage Plus
6163792876,Checkout,Checkout
4886110261,Voluntary Change  ,Voluntary Change
4127829016,IRROPS  ,IRROPS
7874703368,Seating,Seating
8968723015,Baggage,Baggage
7839558167,Digital Support,Digital Support
1290273891,Voluntary Cancel,Voluntary Cancel
6462750110,Traveler Updates,Traveler Updates
7492273250,Seating,Seating
6128379025,Booking,Booking
8052968914,Seating,Seating
1404100607,Check In,Check In
8267432322,Check In,Check In
6387696132,Post Flight,Post Flight
1581415496,Baggage,Baggage
9281112884,IRROPS,IRROPS
9158085190,Seating,Seating
1596663410,Mileage Plus,Mileage Plus
6735121557,Digital Support,Digital Support
9380403592,Mileage Plus,Mileage Plus
3942078075,Voluntary Change,Voluntary Change
7744919726,Voluntary Change,Voluntary Change
4146600396,Seating,Seating
4186840856,Voluntary Change,Voluntary Change
4796347651,Voluntary Change,Voluntary Change
2522216410,Products & Services,Products & Services
3907823831,Voluntary Change,Voluntary Change
9496598069,Digital Support,Digital Support
6884570337,IRROPS,IRROPS
2767969147,IRROPS,IRROPS
108497703,Check In,Check In
5730908479,Seating,Seating
4312507124,Digital Support,Digital Support
3963390168,Other Topics,Other Topics
6483116941,IRROPS,IRROPS
689112402,Communications,Communications
8739665538,IRROPS,IRROPS
9652927752,Checkout,Checkout
1449991252,Baggage,Baggage
6814819290,Seating,Seating
8440923208,IRROPS,IRROPS
3211015227,Baggage,Baggage
3095519293,Checkout,Checkout
6159851335,IRROPS,IRROPS
417545010,Checkout,Checkout
2914327525,IRROPS,IRROPS
7739309108,Baggage,Baggage
1767505410,Seating,Seating
5933245117,IRROPS,IRROPS
3113807426,IRROPS,IRROPS
2553406900,Voluntary Change,Voluntary Change
6127951968,IRROPS,IRROPS
4869192854,Booking,Booking
5653805027,Check In,Check In
2515487601,Post Flight,Post Flight
5769678149,Voluntary Change  ,Voluntary Change
1008704207,Baggage,Baggage
9874232056,Other Topics,Other Topics
9908936539,Voluntary Cancel,Voluntary Cancel
8201836596,Check In,Check In
4036380053,Voluntary Change,Voluntary Change
7118125957,IRROPS,IRROPS
9271622754,Products & Services,Products & Services
3378491331,Seating,Seating
597476428,Other Topics,Other Topics
3605549821,IRROPS,IRROPS
7051933039,IRROPS,IRROPS
5739115026,Communications,Communications
1256977353,Communications,Communications
9831030880,Booking,Booking
4399507381,Voluntary Change,Voluntary Change
4046987286,Mileage Plus,Mileage Plus
9847873241,IRROPS,IRROPS
5462974342,IRROPS,IRROPS
936488593,Voluntary Change,Voluntary Change
9070469692,Voluntary Change,Voluntary Change
2548457002,Post Flight,Post Flight
2189172230,Seating,Seating
822592956,Booking,Booking
903902636,Checkout,Checkout
2653316295,Voluntary Change,Voluntary Change
3676889345,Communications,Communications
7089742914,Mileage Plus,Mileage Plus
4330244173,Voluntary Change,Voluntary Change
4835813359,Mileage Plus,Mileage Plus
3599924041,Traveler Updates,Traveler Updates
6501457194,IRROPS,IRROPS
1437928223,Schedule Change,Schedule Change
7591659358,Seating,Seating
3782493223,Schedule Change,Schedule Change
8497116479,Communications,Communications
8720937362,Seating,Seating
8212183732,Mileage Plus,Mileage Plus
3811180573,Voluntary Change,Voluntary Change
373765263,Checkout,Checkout
8735706068,IRROPS,IRROPS
2795867594,ETC,ETC
1452492717,Voluntary Change,Voluntary Change
6726625000,Post Flight,Post Flight
1246514933,Seating,Seating
3140087124,Baggage,Baggage
9057138164,Baggage,Baggage
7308557058,Digital Support,Digital Support
2900895290,Mileage Plus,Mileage Plus
2907386295,IRROPS,IRROPS
5166732322,Other Topics,Other Topics
6476295549,Voluntary Change,Voluntary Change
8304036,Booking,Booking
7754257850,Seating,Seating
1534447392,Post Flight,Post Flight
2614072740,Post Flight,Post Flight
4256107908,Traveler Updates,Traveler Updates
3044449832,Communications,Communications
4550150827,Voluntary Cancel,Voluntary Cancel
3767159638,IRROPS,IRROPS
3743352841,Voluntary Cancel,Voluntary Cancel
5673099352,Mileage Plus,Mileage Plus
5326558280,Products & Services,Products & Services
9096439247,Baggage,Baggage
2604029314,IRROPS,IRROPS
9572657233,Voluntary Cancel,Voluntary Cancel
6304147614,IRROPS,IRROPS
1375431396,Seating,Seating
5617821479,Voluntary Change,Voluntary Change
8580580874,Seating,Seating
1521880179,Booking,Booking
3988899758,Mileage Plus,Mileage Plus
7084488577,Digital Support,Digital Support
495029529,Mileage Plus,Mileage Plus
1981165125,IRROPS,IRROPS
8482675090,Mileage Plus,Mileage Plus
7240435858,Check In,Check In
4020120656,Mileage Plus,Mileage Plus
2222542233,ETC,ETC
1951700715,Voluntary Change,Voluntary Change
9513663656,Mileage Plus,Mileage Plus
5271486726,Traveler Updates,Traveler Updates
2723285808,Seating,Seating
617204455,Upgrade,Upgrade
3803466610,Post Flight,Post Flight
2160280855,Checkout,Checkout
340644580,Mileage Plus,Mileage Plus
3644757531,Mileage Plus,Mileage Plus
6802468957,Voluntary Cancel,Voluntary Cancel
6270984089,Voluntary Change,Voluntary Change
2868926295,Post Flight,Post Flight
8128091248,IRROPS,IRROPS
9898141817,Voluntary Cancel,Voluntary Cancel
5123525379,Seating,Seating
7478575399,ETC,ETC
9032761764,Check In,Check In
9481233149,Seating,Seating
6558131181,Post Flight,Post Flight
1228593567,Baggage,Baggage
4322148271,IRROPS,IRROPS
1546199941,Post Flight,Post Flight
8890972466,Mileage Plus,Mileage Plus
7267880702,IRROPS,IRROPS
874861515,Voluntary Change,Voluntary Change
3540473684,Voluntary Change,Voluntary Change
7237268186,Voluntary Change,Voluntary Change
9032295745,Post Flight,Post Flight
9946176376,Post Flight,Post Flight
9031578975,Communications,Communications
9272305541,IRROPS,IRROPS
735446048,Mileage Plus,Mileage Plus
499430451,Mileage Plus,Mileage Plus
7371347982,IRROPS,IRROPS
8650451912,Seating,Seating
4113966675,Products & Services,Products & Services
8975491026,Traveler Updates,Traveler Updates
3979072635,Mileage Plus,Mileage Plus
3517406722,Check In,Check In
7950333208,Baggage,Baggage
2818551226,IRROPS,IRROPS
7296088568,Baggage,Baggage
4518961305,Communications,Communications
4248483021,Upgrade,Upgrade
8885484817,Post Flight,Post Flight
5371067994,Checkout,Checkout
3925447268,IRROPS,IRROPS
4570529908,Voluntary Change,Voluntary Change
7447494227,IRROPS,IRROPS
3418521317,Schedule Change,Schedule Change
224753805,Mileage Plus,Mileage Plus
7632356739,Check In,Check In
9711063797,Communications,Communications
7325331367,Seating,Seating
4904154009,Voluntary Cancel,Voluntary Cancel
7631394465,Communications,Communications
1750918216,Baggage,Baggage
98768379,Voluntary Change,Voluntary Change
9686023205,Voluntary Change,Voluntary Change
9417022744,Products & Services,Products & Services
5566825606,Upgrade  ,Upgrade
2314129685,IRROPS,IRROPS
2929202362,Voluntary Change,Voluntary Change
840155732,Voluntary Change,Voluntary Change
9287860194,Seating,Seating
4858242481,Voluntary Change,Voluntary Change
6045756556,Voluntary Cancel,Voluntary Cancel
2126036401,Mileage Plus,Mileage Plus
8520662375,Communications,Communications
9775245868,IRROPS,IRROPS
8233341299,Upgrade,Upgrade
7272529313,Post Flight,Post Flight
2655132385,Checkout,Checkout
2967971386,Post Flight,Post Flight
9172826146,Voluntary Change,Voluntary Change
6941383046,Voluntary Change,Voluntary Change
1417102874,Seating,Seating
3973349885,IRROPS,IRROPS
328290167,Seating,Seating
4366624720,Seating,Seating
6946998630,Voluntary Change,Voluntary Change
9944488085,Seating,Seating
9028892378,Communications,Communications
7103508992,Communications,Communications
3014398324,Voluntary Change,Voluntary Change
1947570871,IRROPS,IRROPS
2514316251,IRROPS,IRROPS
5343436045,IRROPS,IRROPS
484921587,IRROPS,IRROPS
7596632134,Products & Services,Products & Services
9469764099,Voluntary Change  ,Voluntary Change
9662877514,IRROPS,IRROPS
6948490027,Baggage,Baggage
6341165677,Communications,Communications
4161056601,Communications,Communications
2783410359,Mileage Plus,Mileage Plus
6019211608,Products & Services,Products & Services
7466922434,Booking,Booking
234847624,Seating,Seating
5289262567,Upgrade,Upgrade
7227117945,Seating,Seating
5087358781,IRROPS,IRROPS
6345788801,Post Flight,Post Flight
8986479969,Voluntary Change,Voluntary Change
8141208673,IRROPS,IRROPS
3438787661,IRROPS,IRROPS
4254515625,Mileage Plus,Mileage Plus
8213568047,Products & Services,Products & Services
7810626237,Upgrade  ,Upgrade
5312004163,Mileage Plus,Mileage Plus
4630839828,Post Flight,Post Flight
8731727352,IRROPS,IRROPS
3975806267,Voluntary Cancel,Voluntary Cancel
1456536646,Schedule Change,Schedule Change
6346648923,Products & Services,Products & Services
729818034,IRROPS,IRROPS
5917402772,Voluntary Change,Voluntary Change
7875445872,Mileage Plus,Mileage Plus
1587371685,Booking,Booking
7746904610,Post Flight,Post Flight
9045096866,Upgrade,Upgrade
3147813988,Digital Support,Digital Support
1309784034,Traveler Updates,Traveler Updates
6712520323,Seating,Seating
62285217,Voluntary Change,Voluntary Change
2626055012,Check In,Check In
6917830930,IRROPS,IRROPS
2990390948,Checkout,Checkout
6306169083,Voluntary Change,Voluntary Change
2461408593,Products & Services,Products & Services
2754966766,ETC,ETC
1681053376,Voluntary Change,Voluntary Change
7516437188,Other Topics,Other Topics
492021997,Check In,Check In
482589031,IRROPS,IRROPS
7391476794,Traveler Updates,Traveler Updates
3940694080,IRROPS,IRROPS
6766300962,Seating,Seating
2165152973,Mileage Plus,Mileage Plus
8435627643,Post Flight,Post Flight
9274311451,Seating,Seating
246485102,Mileage Plus,Mileage Plus
3752491050,IRROPS,IRROPS
6720317195,Seating,Seating
6966982357,Mileage Plus,Mileage Plus
1255604299,Products & Services,Products & Services
5322298280,Seating,Seating
718423555,Voluntary Change,Voluntary Change
3449159837,Voluntary Cancel,Voluntary Cancel
3189049347,Seating,Seating
4992331809,IRROPS,IRROPS
9677167388,Mileage Plus,Mileage Plus
6653451243,Disability,Disability
9324979860,IRROPS,IRROPS
944619196,Voluntary Change,Voluntary Change
3918369074,Mileage Plus,Mileage Plus
3902035514,Mileage Plus,Mileage Plus
4031466250,Post Flight,Post Flight
9848981919,IRROPS,IRROPS
261541531,Voluntary Change,Voluntary Change
5043030843,IRROPS,IRROPS
9297457067,Voluntary Change  ,Voluntary Change
7533038475,Upgrade,Upgrade
4869101421,Products & Services,Products & Services
8858668397,IRROPS,IRROPS
8494415806,Other Topics,Other Topics
8316915150,Seating,Seating
6344259162,Seating,Seating
1226234681,Products & Services,Products & Services
2904227608,IRROPS,IRROPS
4662790281,Checkout,Checkout
8337812358,Products & Services,Products & Services
1915563986,IRROPS,IRROPS
3445501758,Mileage Plus,Mileage Plus
1975063232,Seating,Seating
1828333827,Voluntary Change,Voluntary Change
9432299074,Seating,Seating
6137477958,Disability,Disability
3117848507,Traveler Updates,Traveler Updates
2152308326,Mileage Plus,Mileage Plus
9784367214,Baggage,Baggage
7710608042,Communications  ,Communications
5446694739,IRROPS,IRROPS
1651022832,IRROPS,IRROPS
6759049586,IRROPS,IRROPS
8502198954,Voluntary Change,Voluntary Change
2729410303,IRROPS,IRROPS
414622462,Upgrade,Upgrade
1059403119,Communications,Communications
5316908908,Upgrade,Upgrade
8156363122,Upgrade,Upgrade
7095144489,IRROPS,IRROPS
6244689279,Communications,Communications
5243252443,Mileage Plus,Mileage Plus
4305806690,Post Flight,Post Flight
3236379446,IRROPS,IRROPS
7189601358,Seating  ,Seating
2256146327,Communications,Communications
3586528634,Mileage Plus,Mileage Plus
2820088000,Mileage Plus,Mileage Plus
447570352,Seating,Seating
3421030203,Post Flight,Post Flight
6979025958,Post Flight,Post Flight
3880216975,Voluntary Change,Voluntary Change
4428625574,IRROPS,IRROPS
7557918475,Seating,Seating
6946738479,Mileage Plus,Mileage Plus
3262305437,IRROPS,IRROPS
7260286820,Seating,Seating
2237075692,Upgrade,Upgrade
3657990599,Voluntary Change,Voluntary Change
3541073359,IRROPS,IRROPS
7404294116,Baggage,Baggage
1038534350,Voluntary Change,Voluntary Change
5573485415,Voluntary Change,Voluntary Change
3464020713,IRROPS,IRROPS
7837034044,Voluntary Change,Voluntary Change
3387927595,Booking,Booking
7347385155,Post Flight,Post Flight
8546290977,Communications,Communications
1069440275,IRROPS,IRROPS
6660283706,Voluntary Change,Voluntary Change
9978432433,Schedule Change,Schedule Change
5135872154,Seating,Seating
8308679574,Voluntary Change,Voluntary Change
2084309429,Communications,Communications
6242699890,IRROPS,IRROPS
6683003012,Disability,Disability
3830588679,Baggage,Baggage
